"","FIPS_CODE","Total_Pop","Male_Pop_Prop","Total_White","Total_Black","Total_Hispanic","Total_Other","Total_Households_Below_Poverty","Total_Households_Above_Poverty","total cases","4 week ahead mean error","3 week ahead mean error","2 week ahead mean error","1 week ahead mean error","4 week ahead absolute error mean","3 week ahead absolute error mean","2 week ahead absolute error mean","1 week ahead absolute error mean","4 week ahead absolute error median","3 week ahead absolute error median","2 week ahead absolute error median","1 week ahead absolute error median","4 week ahead absolute error q1","3 week ahead absolute error q1","2 week ahead absolute error q1","1 week ahead absolute error q1","4 week ahead absolute error q3","3 week ahead absolute error q3","2 week ahead absolute error q3","1 week ahead absolute error q3"
"47","01093",29965,0.497180043383948,27886,1097,752,982,2244,9968,6559,-31.2432432432432,-29.1081081081081,-26.4459459459459,-23.8243243243243,56.8108108108108,49.1081081081081,44.1486486486486,37.5,35.5,24.5,22.5,17.5,14.25,8.5,9,8.25,83.5,71.5,59.25,33
"48","01095",95145,0.493741131956487,87887,2456,12961,4802,6513,28383,22460,-89.2162162162162,-85.0810810810811,-78.7837837837838,-71.2297297297297,192.945945945946,170.054054054054,147.702702702703,128.121621621622,168,131.5,81.5,61.5,39,27.75,27,25.25,307,275.75,201,145
"49","01097",414659,0.477327153154761,243658,147434,11973,23567,28483,127348,103679,-472.351351351351,-463.675675675676,-467.364864864865,-436.756756756757,944.405405405405,846.945945945946,776.256756756757,672.783783783784,483,467,319,203.5,109,100.5,106,66,1320.75,1165.75,1146.75,922.25
"50","01099",21512,0.475548531052436,11814,8927,302,771,2699,5450,4477,-23.7162162162162,-22.972972972973,-21.6351351351351,-20.4324324324324,47.1486486486486,42.5135135135135,38.1216216216216,32.9189189189189,20.5,14.5,13,12,7,6.25,5.25,5.25,80.25,78,54.5,35.5
"51","01101",226941,0.473048060949762,82862,130866,7749,13213,16696,73139,43123,-115.972972972973,-110.040540540541,-100.756756756757,-91.5,319.081081081081,298.22972972973,275.891891891892,237.797297297297,268.5,236.5,203.5,144,67.5,96.75,72.5,49.5,469.5,470.5,370.75,279
"52","01103",119122,0.49243632578365,95966,15228,9691,7928,7102,38544,25174,-101.432432432432,-96.1351351351351,-88.0405405405405,-78.1621621621622,211.135135135135,180.081081081081,154.716216216216,128.432432432432,139,109,97,62.5,55.25,38.5,28,28.25,338.5,260.75,196.25,131.25
"53","01105",9486,0.46763651697238,2838,6588,89,60,1147,1932,1573,-3.47297273648412,-3.17567567567568,-2.7972972972973,-2.24324324324324,13.9324321959436,11.9594594594595,11.6621621621622,10.1621621621622,8.5,6.5,8,5,3,2,3,2,19.75,20.75,16,14
"54","01107",20298,0.478273721548921,11362,8367,932,569,1691,5839,3852,-11.3918918918919,-10.6891891891892,-9.59459459459459,-8.90540540540541,28.3378378378378,25.3378378378378,25.1351351351351,21.7702702702703,18.5,14,12,8,4,5,5,4,43.75,43.5,39.75,31.75
"55","01109",33403,0.479807202945843,18960,12697,263,1746,2997,8550,6105,-25.3243243243243,-23.972972972973,-21.3108108108108,-18.9594594594595,57.4324324324324,54.2432432432432,49.0135135135135,44.0945945945946,28,27,21.5,17,11.25,8,8,5,80.25,69,57.25,54.75
"56","01111",22574,0.486798972268982,17443,4547,665,584,1524,7119,4124,-24.5405405405405,-23.0540540540541,-21.5675675675676,-19.0945945945946,37.3243243243243,34.4864864864865,31.6486486486486,27.2567567567568,19,13,12,12,5.25,6.25,5,6.25,49.5,43.5,39.5,23
"57","01113",58213,0.483122326628073,29256,24957,3120,4000,4368,18372,8240,-25.7027027027027,-24.3783783783784,-22.8918918918919,-21.0405405405405,56.6216216216216,52.1351351351351,46.3243243243243,40.8513513513514,31,32,24.5,20,14.25,11.5,12.25,11.25,89.25,87.5,69.75,50
"58","01115",87306,0.501168304583877,76224,8252,2089,2830,4313,27859,21508,-110.527027027027,-105.054054054054,-98.4324324324324,-89.945945945946,189.310810810811,172.648648648649,146.810810810811,131.648648648649,155.5,97,58.5,44.5,30.25,36.75,20.5,23.5,274.5,246.25,201.75,138.75
"59","01117",211261,0.48507770009609,169598,25455,12125,16208,6581,71747,51108,-227.22972972973,-214.972972972973,-202.459459459459,-188.108108108108,443.743243243243,398.351351351351,348.675675675676,302.162162162162,331.5,211.5,111,73,56.5,46,31.25,22.5,624,524.5,451.75,298.5
"60","01119",12985,0.463149788217174,3201,9346,13,438,1928,3119,1290,0.027027027027027,0.121621621621622,0.27027027027027,0.513513513513513,14.4324324324324,13.3108108108108,12.4054054054054,10.9189189189189,9.5,9,7,7.5,4,3,3,3,18,18,16,16
"61","01121",80565,0.486017501396388,51720,26010,1818,2835,6160,25247,18110,-97.7972972972973,-91.2702702702703,-82.972972972973,-75.8918918918919,157.364864864865,149.027027027027,136.351351351351,117.216216216216,78.5,68,61,46.5,27,29.25,19,14,242.25,187.75,199,95
"62","01123",40636,0.480288414213997,28251,11145,954,1240,3115,13333,9287,-46.1891891891892,-43.1351351351351,-39.8918918918919,-35.9189189189189,88.3513513513514,83.2162162162162,78.1621621621622,73.7837837837838,49,35.5,35,29,22,17,15,10.25,124.5,98,102.75,82.25
"63","01125",206213,0.482699926774743,132877,65260,7437,8076,11989,60390,43104,-144.148648648649,-135.054054054054,-122.189189189189,-110.932432432432,344.797297297297,315.891891891892,283.324324324324,221.662162162162,239.5,175.5,121,104,70,49.75,50.5,39.25,493.5,429.75,341,240.5
"64","01127",64493,0.48851813375095,58547,4007,1545,1939,4787,20249,13458,-57.6621621621622,-53.6486486486486,-48.1486486486486,-43.6351351351351,108.310810810811,101.648648648649,90.9324324324324,84.1756756756757,58,53,34,27,18.25,14.25,10.5,12,175,157,127.75,113.75
"65","01129",16643,0.50591840413387,11003,4086,182,1554,1254,4753,3384,-12.1891891891892,-11.9594594594595,-11.4864864864865,-11.0540540540541,32.7837837837838,29.2837837837838,26.3243243243243,24.5135135135135,16,15.5,13,13,6.25,5,7,5.25,41.25,38,36.25,35
"66","01131",10809,0.474974558238505,2903,7511,70,395,1132,2672,1869,-3.09459459459459,-2.37837837837838,-2.16216216216216,-1.64864864864865,17.6081081081081,17.4864864864865,16.8648648648649,15.1621621621622,14,13,12,8.5,6.25,4.25,3.25,3.25,26.75,23.5,22,19.75
"67","01133",23875,0.495916230366492,23001,90,734,784,1606,7797,5583,-28.1621621621622,-25.8783783783784,-23.4864864864865,-21.1351351351351,52.8378378378378,49.1756756756757,42.2972972972973,40.6216216216216,30.5,26.5,19,19,14,10,7.25,7.25,77.75,71.75,56.5,56
"68","02013",3425,0.580729927007299,605,144,346,2676,123,737,788,-1.13513513513514,-1.14864864864865,-1.08108108108108,-1.05405405405405,10.8378378378378,9.71621621621622,9.43243243243243,7.2972972972973,2,1,1,1,0,0.25,0,0,5,5,5,4.75
"69","02016",5750,0.596869565217391,1699,246,798,3805,72,1104,1512,-5.05405405405405,-4.66216216216216,-4.71621621621622,-4.82432432432432,14.7027027027027,13.8783783783784,12.3108108108108,11.1216216216216,5.5,5.5,5,4,2,2,3,2,20,17,10.75,11
"70","02020",296112,0.510428486518615,186522,16439,26847,93151,8054,98470,61750,-345.364864864865,-311.081081081081,-285.945945945946,-270.905405405405,581.472972972973,498.891891891892,417.486486486487,348.364864864865,373.5,308,189.5,138.5,152.75,118,92.75,51.75,873,625,459.25,340.25
"71","02050",18040,0.520011086474501,1986,119,429,15935,1137,3421,6836,-26.1756756756757,-23.9324324324324,-21.8378378378378,-19.8648648648649,63.0135135135135,56.2837837837838,50.0810810810811,40.5675675675676,34.5,33,26.5,17.5,7,7.25,5.25,5,108.5,99.25,70,57.75
"72","02060",890,0.591011235955056,501,4,32,385,14,319,0,0.148648648648649,0.148648648648649,0.148648648648649,0.148648648648649,0.148648648648649,0.148648648648649,0.148648648648649,0.148648648648649,0,0,0,0,0,0,0,0,0,0,0,0
"73","02068",2232,0.500448028673835,1810,18,9,404,53,586,337,-2.78378378378378,-2.63513513513514,-2.48648648648649,-2.31081081081081,3.97297297297297,4.01351351351351,3.75675675675676,3.44594594594595,2,3,2,2,1,1,1,1,4,5,4.75,4
"74","02070",4975,0.517185929648241,875,67,173,4033,253,1167,799,-8.08108108108108,-7.13513513513514,-6.75675675675676,-6.05405405405405,11.4054054054054,9.67567567567568,9.48648648648649,8.78378378378378,4.5,3,3,2,1,1,1,1,13.75,11.25,8,9
"75","02090",99653,0.540334962319248,75281,4493,7951,19879,2752,33761,16886,-111.405405405405,-103.851350945942,-96.2297297297297,-88.8108108108108,171.027027027027,156.202702297293,142.986486486486,123.135135135135,91.5,83,74.5,60.5,38,30.249992499925,22.25,15.75,190,177.75,149.5,112.25
"76","02100",2518,0.530182684670373,2040,1,97,477,63,963,319,-3.51351351351351,-3.04054054054054,-2.7972972972973,-2.66216216216216,5.35135135135135,5.09459459459459,4.93243243243243,4.31081081081081,1,0.5,1,1,0,0,0,0,2,2,2,2
"77","02105",2132,0.513602251407129,971,68,142,1093,63,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","02110",32330,0.510887720383545,22182,325,2123,9823,817,11704,4369,-37.4594594594595,-33.9459459459459,-31.5540540540541,-29.8513513513514,47.7297297297297,44.4054054054054,40.7162162162162,37.9594594594595,20,17,16,14,6.75,9,8,7.25,70.25,43.75,33,25.75
"79","02122",58220,0.520680178632772,48489,370,2375,9361,2266,19475,11757,-84.2567567567568,-77.6081081081081,-74.1486486486486,-69.445945945946,136.256756756757,119.986486486486,103.5,91.527027027027,73,48,37.5,29.5,16.25,18.25,15.25,13.25,206.5,187.5,138.5,92.5
"80","02130",13804,0.511445957693422,9219,103,701,4482,486,4841,2261,-18.3648648648649,-17.743242331072,-17.2432432432432,-15.8918918918919,30.472972972973,27.8513504391801,24.2972972972973,20.7027027027027,17,13.5,10,8,5,4.25,3,3,48.75,46.75,37,22.75
"81","02150",13649,0.533445673675727,7284,36,1219,6329,497,3876,2701,-18.8513513513514,-16.6891891891892,-16.0810810810811,-15.3243243243243,37.8243243243243,33.4459459459459,28.3243243243243,23.6756756756757,10.5,10,6,6,4,3.25,3,2,54.75,41.75,34.5,22.75
"82","02158",8198,0.535252500609905,319,60,81,7819,657,1035,8,-0.2,0.166666666666667,0.285714285714286,0.125,0.6,1.16666666666667,1.14285714285714,0.625,1,1,1,0.5,0,1,0.5,0,1,1.75,2,1
"83","02164",1375,0.516363636363636,314,9,19,1052,59,366,452,-4.10810810810811,-3.45945945945946,-3.40540540540541,-3.43243243243243,7.64864864864865,6.10810810810811,6.56756756756757,6.21621621621622,4,3,3,3,1,1,1,1,10,7.75,9,7.75
"84","02170",103464,0.521070130673471,85927,1121,4944,16416,3303,27576,25018,-134.148648648649,-121.175675675676,-114.216216216216,-108.121621621622,239.013513513514,215.797297297297,195.621621621622,166.148648648649,136,130,97.5,55.5,56,41,39.5,28.5,275.5,243,205.5,154.5
"85","02180",9925,0.527959697732997,1601,89,253,8235,601,2274,1604,-12.1081081081081,-11.5675675675676,-11.1621621621622,-10.8783783783784,21.7837837837838,21.6756756756757,19.5945945945946,17.0945945945946,5,7,6,5,2,3,3,2,22.25,23,15,14.75
"86","02185",9797,0.624272736552006,3099,84,207,6614,221,1745,2817,-28.7297297297297,-24.5810810810811,-21.9459459459459,-19.1216216216216,39.0540540540541,35.7432432432432,32.1891891891892,27.1756756756757,7,7,8,6,3,3,2.25,3,42,41.5,29.25,20.75
"87","02188",7734,0.537367468321696,859,87,89,6788,394,1466,1668,-12.5540540540541,-10.7702702702703,-10.4324324324324,-9.97297297297297,21.1486486486486,18.9324324324324,16.2162162162162,15.9189189189189,8,5,5.5,5,1.25,2,1.25,2,28,21.75,16,13.75
"88","02195",3255,0.506605222734255,2346,23,337,886,94,1076,433,-1.41891891891892,-1.41891891891892,-1.44594594594595,-1.45945945945946,5.2027027027027,5.2027027027027,5.14864864864865,4.18918918918919,2,2,2,2,0.25,1,1,1,6,5,6,4
"89","02198",6474,0.542786530738338,3053,24,244,3397,327,2029,719,-6.48648648648649,-5.95945945945946,-5.78378378378378,-5.45945945945946,9.05405405405405,8.28378378378378,7.7027027027027,7.2972972972973,4,4,3,3,2,1,1,1,14.75,11,10,9
"90","02220",8738,0.511673151750973,5655,103,566,2980,291,3270,1811,-11.972972972973,-11.3108108108108,-11.1486486486486,-10.972972972973,24.9459459459459,23.1486486486486,20.9594594594595,18.4054054054054,8,8,6,5,3,2.25,3,2,31.5,24.75,18.75,17.25
"91","02230",1061,0.523091423185674,917,13,55,131,14,386,103,-0.824324324324324,-0.810810810810811,-0.756756756756757,-0.675675675675676,1.71621621621622,1.59459459459459,1.45945945945946,1.56756756756757,1,1,1,1,0,0,0,0,2,2,2,2
"92","02240",6876,0.549592786503781,5269,47,381,1560,229,1934,1478,-7.5,-7.02702702702703,-6.58108108108108,-6.17567567567568,18.1756756756757,16.8648648648649,14.4189189189189,12.1756756756757,13.5,12,10,8.5,5,5,5,3.25,26.75,22,19,15
"93","02261",9301,0.526610041930975,6803,25,466,2473,292,2801,44,4.93243243243243,4.93243243243243,4.93243243243243,4.93243243243243,5.52702702702703,5.52702702702703,5.66216216216216,5.60810810810811,0,0,0,0,0,0,0,0,9,9.75,11.25,11.25
"94","02275",2484,0.524154589371981,1670,2,121,812,64,1010,225,-1.32432432432432,-1.32432432432432,-1.35135135135135,-1.40540540540541,3.08108108108108,2.91891891891892,2.78378378378378,2.64864864864865,1,1,1,1,1,0,0,1,3,3,2.75,3
"95","02282",689,0.5355587808418,309,2,50,378,11,221,221,-1.662161283775,-1.45945945945946,-1.40540540540541,-1.33783783783784,3.12162074323446,2.94594594594595,3.18918918918919,2.95945945945946,2,1,2,1.5,1,1,1,1,4,4,3,3
"96","02290",5415,0.537396121883656,1229,7,131,4179,493,1413,782,-4.5,-3.94594594594595,-3.7972972972973,-3.28378378378378,8.17567567567568,7.67567567567568,8.06756756756757,7.17567567567568,3.5,3,3.5,3.5,2,1,1.25,2,10,9,9.75,9
"97","04001",71522,0.492715528089259,16362,513,4445,54647,6932,13463,15452,-1.71621621621622,-0.378378378378378,1.05405405405405,2.25675675675676,108.689189189189,103.486486486486,104.756756756757,94.1756756756757,78.5,79,83.5,69,26.5,30.25,23,15,144.25,150.75,156,146.75
"98","04003",126279,0.507883337688768,107243,4734,44598,14302,7944,41306,19038,-38.6621621621622,-35.6486486486486,-32.0675675675676,-30.2837837837838,139.067567567568,117.135135135135,98.472972972973,81.7162162162162,83.5,62.5,46.5,36,24.25,23.5,25,13.75,169.5,134,139.5,120
"99","04005",140217,0.49150958870893,89502,1869,19666,48846,8823,38453,27775,-42.5135135135135,-39.1891891891892,-36.2837837837838,-33.7162162162162,174.648648648649,160.432432432432,138.608108108108,103.337837837838,137,122.5,96.5,55,66.25,62,38,27.25,234.5,205.75,179.5,139
"100","04007",53400,0.493820224719101,41095,317,9992,11988,4002,17706,12241,-36.5405405405405,-34.972972972973,-32.4324324324324,-30.2432432432432,88.2162162162162,78.2702702702703,68.1351351351351,61.1081081081081,66.5,56.5,44,41.5,23.5,23.25,20,15.25,138.5,129,96.75,82
"101","04009",37879,0.536708994429631,29917,752,12453,7210,2129,8653,9682,-28.2432389864439,-26.6486283781757,-24.3918918918919,-22.1891891891892,85.2432475000426,77.4865067569595,63.0675675675676,57,45,41.5,38,22.5,17.25,14.25,14.25,8.5,119,109.75,80,68.5
"102","04011",9504,0.532828282828283,8642,213,4414,649,328,2897,1246,-7.87837837837838,-7.08108108108108,-6.40540540540541,-5.59459459459459,13.7702702702703,12.4594594594595,11.4864864864865,9.67567567567568,8.5,6,5,3,1,1,1,1,21.5,17.75,17,12
"103","04012",20701,0.515772184918603,15914,170,5614,4617,1901,7011,3827,-6.31081081081081,-5.58108108108108,-4.22972972972973,-3.5,34.8513513513514,31.3378378378378,28.4459459459459,23.7432432432432,13,12,13.5,10,7,6,5,4,59.75,48.75,46,33.25
"104","04013",4253913,0.494637525497113,3301814,232690,1311091,719409,195487,1325280,950696,-2178.85135135135,-2080.45945945946,-1960.71621621622,-1827.24324324324,6079.2027027027,5222.62162162162,4364.58108108108,3437.75675675676,4021.5,3481,2748,1765.5,1319.5,1142.25,1045,668.75,8767.75,7620.75,5900,4757.75
"105","04015",206064,0.504925654165696,186510,2262,33481,17292,12943,72542,45265,-139.756756756757,-133.094594594595,-125.905405405405,-118.189189189189,321.756756756757,272.121621621622,227.310810810811,177.243243243243,188.5,162.5,122.5,88.5,81.5,61.75,47,33,512.5,493.25,419,257.5
"106","04017",108705,0.501660457200681,51934,964,12329,55807,8974,25433,22906,-12.3243243243243,-9.64864864864865,-7.2972972972973,-5.13513513513514,147.486486486486,139.72972972973,129.432432432432,117.702702702703,116,128.5,106,80,38.25,38.75,48.75,35.25,205.25,200.75,207.25,189
"107","04019",1019722,0.492172376392782,777452,35973,376826,206297,64585,336322,182116,-268.175675675676,-249.310810810811,-233.662162162162,-217.054054054054,1148.52702702703,974.337837837838,809.283783783784,593.513513513514,696,593.5,452,294,203.75,166,179.25,144,1426,1222.25,1221,657.5
"108","04021",419721,0.521889540909318,336611,18782,125373,64328,18820,118466,99130,-263.851351351351,-250.648648648649,-238.527027027027,-225.445945945946,643.067567567568,559.486486486486,485.067567567568,398.878378378378,368,343,280,204,174,121,126.5,78.5,1016.75,837.75,690.5,584.25
"109","04023",46584,0.478383135840632,39656,248,38899,6680,3437,11993,9306,8,8.86486486486486,9.54054054054054,10.1351351351351,75.2162162162162,66.4594594594595,58.8648648648649,49.3783783783784,34.5,29,29,24,15,15.25,13.25,6,89,83.75,64,56.75
"110","04025",224645,0.488748914954706,205647,1274,32461,17724,12190,83817,37008,-122.972972972973,-117.148648648649,-110.716216216216,-104.27027027027,296.648648648649,262.283783783784,224.391891891892,179.540540540541,162.5,143.5,138.5,73,65.5,55,44.25,21.25,473.5,447,433.75,269.25
"111","04027",207829,0.514716425522906,155842,4498,131670,47489,13632,58831,45283,17.3918918918919,20.0135135135135,23.3378378378378,27,316.364864864865,277.662162162162,253.472972972973,213.378378378378,166,134,141.5,115.5,38.75,32.5,27.25,27.5,365.75,357.75,339.25,273
"112","05001",18124,0.481847274332377,13146,4677,554,301,1581,6101,5095,-21.1081081081081,-20.6351351351351,-19.5135135135135,-18.7162162162162,39.6216216216216,35.8513513513514,30.5945945945946,28.6351351351351,25.5,22,13.5,15,9.25,8.25,5.25,5.25,59,53,43.75,35.75
"113","05003",20537,0.487559039781857,14737,5273,1097,527,1663,6252,4384,-19.2972972972973,-18.8378378378378,-18.1351351351351,-17.0810810810811,36.4864864864865,33.8108108108108,29.2972972972973,25.8378378378378,20,22,17,12.5,10,8.25,6,6,55,52,39.75,27.75
"114","05005",41219,0.485019044615347,39814,74,927,1331,2467,15903,8908,-37.6216216216216,-37.1081081081081,-36.6621621621622,-35.8783783783784,80.8108108108108,73.8918918918919,63.1756756756757,55.527027027027,53.5,44.5,34,23.5,15.5,18,13,11,111.25,105.5,91.5,70.5
"115","05007",258980,0.49578731948413,227609,4359,42577,27012,8988,85345,56738,-166.851351351351,-161.445945945946,-153.5,-144.175675675676,404.581081081081,362.310810810811,314.824324324324,275.121621621622,266.5,196.5,171,137.5,84.75,74.25,62,54.25,630.5,617.25,439.5,344.25
"116","05009",37288,0.492115425874276,35843,156,899,1289,2283,12587,8932,-35.4054054054054,-34.5540540540541,-33.5135135135135,-32.2432432432432,72.972972972973,64.6081081081081,54.5135135135135,47.7027027027027,52.5,41,28.5,19.5,18.25,15,12.5,11.25,115,90.5,82,53.25
"117","05011",10948,0.476251370113263,7158,3176,1654,614,954,3583,2658,-8.77027027027027,-8.64864864864865,-8.48648648648649,-7.72972972972973,23.8513513513514,20.7027027027027,18.1891891891892,14.4324324324324,13.5,12,11,7,6,5,6,4,37.75,31.75,24.75,22.75
"118","05013",5202,0.501153402537486,3962,1125,206,115,293,1643,864,-2.87837837837838,-2.75675675675676,-2.66216216216216,-2.48648648648649,7.36486486486486,6.89189189189189,6.14864864864865,4.94594594594595,4,4.5,4.5,3,2,1.25,2,1,11,10,8,6
"119","05015",27887,0.498332556388281,25826,335,4182,1726,1633,9528,5753,-21.1216216216216,-20.7837837837838,-19.9324324324324,-18.8513513513514,47.2567567567568,42.5945945945946,36.3108108108108,30.2297297297297,40.5,35,21,11,10,9,6,3.25,73.5,59.5,55.75,37.5
"120","05017",10826,0.486421577683355,4733,5861,580,232,1333,2975,2264,-5.21621621621622,-4.7972972972973,-4.36486486486486,-3.86486486486486,25.4324324324324,23.6891891891892,18.3648648648649,14.0810810810811,6.5,5,5,4,2,1,2,2,24.5,19.5,17,14.75
"121","05019",22385,0.474782220236766,15939,5374,1050,1072,1773,6732,4425,-17.3648648648649,-16.8378378378378,-16.0405405405405,-15.0675675675676,32.6621621621622,30.1621621621622,26.1216216216216,22.9594594594595,29,19.5,14.5,11.5,8.25,9,6,3.25,47,46,42,28.5
"122","05021",15061,0.492264789854591,14443,93,300,525,1487,4954,3435,-15.3918918918919,-14.6891891891892,-13.6891891891892,-12.6891891891892,29.0945945945946,25.8513513513514,23.5,20.8243243243243,16,11.5,9.5,9.5,6.25,6,4,3,46.5,35.5,33,30.25
"123","05023",25230,0.494332144272691,24473,140,618,617,1517,9214,5246,-26.1891891891892,-25.4054054054054,-24.1081081081081,-23,48.6486486486486,43,39.1081081081081,32.3513513513514,25.5,20,16.5,11,9,8,6,4,79,58.75,60.25,45.75
"124","05025",8226,0.503039144177,7106,924,154,196,579,2713,2024,-6.01351351351351,-5.87837837837838,-5.63513513513514,-5.39189189189189,16.9324324324324,15.6621621621622,13.5,11.0405405405405,10.5,11.5,8.5,6,4,4,2.25,2,24.25,23.75,19,15
"125","05027",23892,0.478988782856186,14476,8351,650,1065,2246,6716,4569,-16.0135135135135,-15.5,-14.527027027027,-13.3243243243243,34.2567567567568,31.472972972973,29.6621621621622,24.6216216216216,30.5,23.5,16,9.5,7,7,6,4,50,45,43.75,36.5
"126","05029",20906,0.487037214196881,17805,2282,812,819,1505,6970,4403,-14.7972972972973,-14.2972972972973,-13.2297297297297,-12.3378378378378,36.0675675675676,30.3243243243243,25.9864864864865,21.5,25.5,16,10.5,8,4.25,3.25,3,3,65.5,53.75,37.75,32.5
"127","05031",105701,0.487488292447564,83979,14622,5253,7100,7189,33611,28365,-125.662162162162,-120.148648648649,-113.486486486486,-106.851351351351,216.689189189189,194.040540540541,169.72972972973,148.22972972973,116,100,78.5,64,40.25,22.25,22.25,16.75,302,253.5,222,132.25
"128","05033",62472,0.492396593673966,55196,978,4715,6298,3710,19991,14444,-60.3783783783784,-57.8243243243243,-53.8648648648649,-48.4459459459459,107.918918918919,94.9054054054054,83.945945945946,69.3648648648649,71.5,47.5,38.5,19.5,20.5,16,12.75,9.25,161.25,153.25,110,84.75
"129","05035",49013,0.474792402015792,21763,23789,1210,3461,3468,15288,10876,-36.5,-34.3513513513514,-31.527027027027,-29.0540540540541,78.8243243243243,71.1081081081081,65.9594594594595,58.2972972972973,47,33.5,29,31.5,17.25,14.25,11.25,7,106.75,98,86.5,72.75
"130","05037",16998,0.482409695258266,12695,3308,330,995,1091,5603,3801,-14.7837837837838,-14.0135135135135,-13.2027027027027,-12.1621621621622,32,27.9864864864865,24.9594594594595,21.5135135135135,12,9,9,10,4,4,4,4,61,55.25,42.75,24.75
"131","05039",7432,0.486813778256189,4123,3093,229,216,481,2552,1665,-5.72972972972973,-5.59459459459459,-5.39189189189189,-5.04054054054054,14.8378378378378,13.7027027027027,12.2297297297297,10.527027027027,9,9,7,4.5,2.25,2,1,1,24,17,17.75,16.75
"132","05041",11887,0.473037772356356,5855,5596,698,436,1378,3733,2475,-7.54054054054054,-7.27027027027027,-6.7027027027027,-6.33783783783784,19.2702702702703,17.2162162162162,13.972972972973,12.3108108108108,12,10.5,6,6,4,4,2,3,31,25,20.5,18.75
"133","05043",18502,0.488217490001081,12701,5333,609,468,1644,5374,3750,-13.0810810810811,-12.5405405405405,-11.6486486486486,-11.0675675675676,34.1351351351351,30.8648648648649,26.1351351351351,21.7162162162162,17,16.5,13.5,10.5,5,5.25,3,4.25,52.5,46.5,39.75,32.25
"134","05045",122416,0.48940497974121,100652,13904,4956,7860,7610,36485,28079,-101.081081081081,-97.9594594594595,-94.2567567567568,-90.8918918918919,213.432432432432,190.148648648649,165.364864864865,134.486486486486,137,114,83.5,56.5,54,38.75,27.75,23.25,346.75,316,255.5,148.5
"135","05047",17780,0.487907761529809,16743,172,545,865,1561,5239,3794,-17.4459459459459,-16.8108108108108,-15.8243243243243,-14.3783783783784,32.6621621621622,28.5135135135135,24.2837837837838,20.4324324324324,20,15,9.5,7.5,5,3,3,3,50.25,43,28,18.5
"136","05049",12139,0.498228849163852,11686,71,183,382,1134,3866,2235,-8.78378378378378,-8.60810810810811,-8.12162162162162,-7.67567567567568,21.4864864864865,19.5540540540541,18.3108108108108,15.3513513513514,16.5,10.5,11,9.5,5.25,5,4.25,3,33.25,30,25.75,18
"137","05051",98296,0.479999186131684,84747,8031,5434,5518,6957,32937,23790,-86.5135135135135,-84.0135135135135,-81.2027027027027,-77.472972972973,188.945945945946,169.5,150.22972972973,121.013513513514,131,114.5,84,53,38.25,46,29,13.75,272.25,233.75,224.75,176
"138","05053",18086,0.490434590290833,17182,541,481,363,968,5812,4250,-18.5270245607861,-18.1216216216216,-17.4864864864865,-16.6351351351351,38.2567542905159,34.8783783783784,31.1621621621622,26.8243243243243,23,23,18.5,14,11.25,9,7,4,59.75,53.5,48.75,37.5
"139","05055",44623,0.491047217802479,42566,720,1244,1337,2550,14329,13336,-62.7432432432432,-59.9189189189189,-56.4054054054054,-52.5135135135135,111.959459459459,100.459459459459,87.9189189189189,71.6756756756757,79,72,51.5,23.5,14,10,11.5,9,167,151,116.75,78.25
"140","05057",22018,0.476610046325734,13067,6713,2786,2238,1653,6318,4085,-14.2027022972932,-13.8243243243243,-12.7567567567568,-12.0135135135135,27.5810806756716,26.8513513513514,23.6756756756757,22.7972972972973,22,20.5,15,16,5,5.25,3.25,3,36.5,36.75,34.5,30.75
"141","05059",33520,0.519630071599045,28346,4032,1148,1142,2131,10246,10138,-31.3243243243243,-30.7432432432432,-29.5945945945946,-28.0405405405405,77.054054054054,68.3108108108108,62.5135135135135,58.472972972973,49.5,47.5,28.5,24,15.5,14.25,17.25,12,105.75,84.5,78.75,72
"142","05061",13389,0.480991858988722,8964,2761,1631,1664,1006,4090,3213,-10.7837837837838,-10.472972972973,-9.98648648648649,-9.2027027027027,22.4324324324324,21.3648648648649,20.6621621621622,18.9864864864865,15.5,12.5,11.5,11,2,3,3,2,37.5,35.25,30.5,26.25
"143","05063",37264,0.48550880206097,34252,693,2305,2319,2204,12064,8353,-38.0540540540541,-35.7432432432432,-33.5,-31.7702702702703,68.5945945945946,60.9054054054054,54.8783783783784,49.6081081081081,43,37.5,26,26,13,12.25,8,8,85.75,79.75,73.5,62.5
"144","05065",13559,0.517589792757578,12835,254,302,470,863,4186,3198,-11.0945945945946,-10.5540540540541,-9.98648648648649,-9.62162162162162,32.7162162162162,30.9864864864865,23.9864864864865,25.0540540540541,26,17,12.5,9.5,6.25,5,3,2.25,46,43,39.5,40.5
"145","05067",17225,0.494165457184325,13516,2143,485,1566,1304,4791,4869,-14.3648549999014,-13.6351351351351,-12.8918918918919,-11.8783783783784,47.3918820269284,41.9594594594595,32.6216216216216,31.8243243243243,25,26.5,9,10,5,5,3.25,3,64.75,51.5,42,38.75
"146","05069",70424,0.49565489037828,28231,39889,1432,2304,5858,21119,16241,-43.5945945945946,-42.5135135135135,-41.3918918918919,-39.9594594594595,122.648648648649,111.864864864865,91.5810810810811,83.0675675675676,81.5,63,40.5,35,22.5,22.25,17.25,13.5,210,165.25,123.5,111
